,isbn10,authors,title,category_id,lang,year,rating-avg,category_name
53835,1167251172,[1461],The Surgeon's Daughter (1898),292,en,2010,,Anthologies (non-poetry)
53836,1167250494,[38949],The Nervous System and Its Diseases V2 : A Practical Treatise on Neurology for the Use of Physicians and Students (1898),292,en,2010,,Anthologies (non-poetry)
53837,1168294533,[38950],Durchbruch Otitischer Perisinoser Abcsesse an Die Schadeloberflache (1900),292,de,2010,,Anthologies (non-poetry)
53838,1432614878,[38956],A Leechbook or Collection of Medical Recipes of the Fifteenth Century 1934,292,en,2004,,Anthologies (non-poetry)
53839,548294143,[38971],The Morbid Anatomy Of Some Of The Most Important Parts Of The Human Body,292,en,2007,,Anthologies (non-poetry)
53840,1432608908,[38912],The Story of Hypnotism,292,en,2005,,Anthologies (non-poetry)
53841,1430426543,[38979],Hypnotism,292,en,2006,,Anthologies (non-poetry)
53842,1430423684,[38980],Quick Relief,292,en,2006,,Anthologies (non-poetry)
53843,1498004466,[38284],Practical Hypnotism : Theories and Experiments,292,en,2014,,Anthologies (non-poetry)
53844,1494193752,[39025],The Medical Formulary : Being A Collection Of Prescriptions,292,en,2014,,Anthologies (non-poetry)
53845,1497836441,[38896],"The Works, Literary, Moral, And Medical Of Thomas Percival V4",292,en,2014,,Anthologies (non-poetry)
53846,1498131301,[39026],Rational Hydrotherapy V2,292,en,2014,,Anthologies (non-poetry)
53847,1498126227,[38896],"The Works, Literary, Moral, And Medical Of Thomas Percival V1",292,en,2014,,Anthologies (non-poetry)
53848,1494134950,[39027],Hypnotism,292,en,2014,,Anthologies (non-poetry)
53849,1168825911,[39039],Ladies' Manual of Practical Hydropathy : For Female Diseases (1861),292,en,2010,,Anthologies (non-poetry)
53850,1166957713,[39040],Notes on the Treatment of Skin Diseases (1881),292,en,2010,,Anthologies (non-poetry)
53851,1166953416,[38429],Selections in Pathology and Surgery : Or an Exposition of the Nature and Treatment of Local Disease (1839),292,en,2010,,Anthologies (non-poetry)
53852,1166547418,[39046],Anomalies and Diseases of the Eye (1901),292,en,2010,,Anthologies (non-poetry)
53853,1432595385,[39096],25 Lessons in Hypnotism,292,en,2007,5.0,Anthologies (non-poetry)
53854,1104132362,[39109],Homoeopathia Leituras Medicas (1899),292,en,2009,,Anthologies (non-poetry)
53855,1727452445,"[39117, 19]","The Angora Cat : How to Breed, Train and Keep Angora Cats",292,en,2018,,Anthologies (non-poetry)
53856,1165267977,[39126],"A Compendium of Medical Practice a Compendium of Medical Practice : Illustrated by Interesting and Instructive Cases, and by Praillustrated by Interesting and Instructive Cases, and by Practical, Pathological, and Physiological Observations (1823) Ctical, Pathological, and Physiological Observations (1823)",292,en,2010,,Anthologies (non-poetry)
53857,1166933393,[39127],Pathfinders of Physiology (1914),292,en,2010,,Anthologies (non-poetry)
53858,1166970965,[39128],"The Case of The. Fox, Being His Prophecies Under Hypnotism of the Period Ending A.D. 1950 : A Political Utopia (1903)",292,en,2010,,Anthologies (non-poetry)
53859,1166532690,[39129],"A Textbook of Physiology, Part 1 : Blood, the Tissues of Movement, the Vascular Mechanism (1891)",292,en,2010,,Anthologies (non-poetry)
53860,1166621170,[39130],Medical and Philosophical Commentaries V2 (1774),292,en,2010,,Anthologies (non-poetry)
53861,1166564002,[38767],Information and Suggestions for Medical Examiners (1903),292,en,2010,,Anthologies (non-poetry)
53862,1167227220,[39131],"The Royal Medical and Chirurgical Society of London : Centenary, 1805-1905 (1905)",292,en,2010,,Anthologies (non-poetry)
53863,116813692X,[39134],The Physiology of Man : Nervous System (1872),292,en,2010,,Anthologies (non-poetry)
53864,1168645042,[39135],Oriental Hypnotism : The Secret of Mind Power,292,en,2010,,Anthologies (non-poetry)
53865,1168634091,[38284],The Dawn of Hypnotism from Mesmer to Braid,292,en,2010,,Anthologies (non-poetry)
53866,1168256003,[38839],"Medical Essays, 1842-1882 (1861)",292,en,2010,,Anthologies (non-poetry)
53867,1168843987,[39136],"Cholera, Its Symptoms, Causes, and Remedies : With Directions for Treating the Disease, Where Medical Aid Cannot Be Immediately Procured (1864)",292,en,2010,,Anthologies (non-poetry)
53868,1120939143,[27206],The Yellow-Fever Mosquito (1913),292,en,2010,,Anthologies (non-poetry)
53869,1120918731,[39157],The Progress And Problems Of Plant Physiology : Address (1899),292,en,2010,,Anthologies (non-poetry)
53870,1425470963,[39170],Types of Western Horses,292,en,2005,,Anthologies (non-poetry)
53871,1166492818,[39317],"Diseases of the Skin V1 : Their Description, Pathology, Diagnosis, and Treatment (1905)",292,en,2010,,Anthologies (non-poetry)
53872,1166490769,[39318],A Treatise on the Diseases of Arteries and Veins : Containing the Pathology and Treatment of Aneurisms and Wounded Arteries (1815),292,en,2010,,Anthologies (non-poetry)
53873,116608003X,[39322],Consumption Curable Consumption Curable : A Practical Treatise to Prove Consumption a Manageable Diseaa Practical Treatise to Prove Consumption a Manageable Disease (1841) Se (1841),292,en,2010,,Anthologies (non-poetry)
53874,1166077896,[39323],Consumption Consumption : How to Prevent It and How to Live with It (1891) How to Prevent It and How to Live with It (1891),292,en,2010,,Anthologies (non-poetry)
53875,1167318196,[39324],"A System of Ophthalmic Operations V2, Part 1 : Being a Complete Treatise on the Operative Conduct, Ocular Diseases and Some Extraocular Conditions (1911)",292,en,2010,,Anthologies (non-poetry)
53876,1166032779,[1056],Life in Whitehall During the Ship Fever Times (1900),292,en,2010,,Anthologies (non-poetry)
53877,1166465241,"[39373, 8778]","Animal Chemistry or Chemistry, Part 1 : In Its Applications to Physiology and Pathology (1846)",292,en,2010,,Anthologies (non-poetry)
53878,1166454932,[38642],A Compend of Equine Anatomy and Physiology (1890),292,en,2010,,Anthologies (non-poetry)
53879,1166423700,[39374],A Contribution to the Physiology of the Genus Cuscuta (1894),292,en,2010,,Anthologies (non-poetry)
53880,116640725X,[39375],"Historical Address to the Graduating Class of 1868, in the Medical Department of the University of Nashville (1868)",292,en,2010,,Anthologies (non-poetry)
53881,1166384756,[39376],Medical Repository V2 (1799),292,en,2010,,Anthologies (non-poetry)
53882,1166332020,[39376],Medical Repository V2 (1799),292,en,2010,,Anthologies (non-poetry)
53883,1166486206,[38760],Abstract of the Proceedings of the Association of Life Insurance Medical Directors of America (1915),292,en,2010,,Anthologies (non-poetry)
53884,1164463454,[39429],"The Horse Of America In His Derivation, History And Development (1897)",292,en,2010,,Anthologies (non-poetry)
53885,1164455575,[39430],The Art Of Taming And Educating The Horse V2 : A System That Makes Easy And Practical The Subjection Of Wild And Vicious Horses (1884),292,en,2010,,Anthologies (non-poetry)
53886,1164453939,[39431],The Horse's Friend : The Only Practical Method Of Educating The Horse And Eradicating Vicious Habits (1876),292,en,2010,,Anthologies (non-poetry)
53887,1164454196,[39430],The Art Of Taming And Educating The Horse V1 : A System That Makes Easy And Practical The Subjection Of Wild And Vicious Horses (1884),292,en,2010,,Anthologies (non-poetry)
53888,112098792X,[39434],Treatment Of Diseases Of The Heart And Lungs : With Over Three Hundred And Fifty Formula And Prescriptions (1883),292,en,2010,,Anthologies (non-poetry)
53889,1120663415,[39435],On The Combined Method Of Cataract Extraction (1893),292,en,2009,,Anthologies (non-poetry)
53890,1120662273,[39436],On A New Operation For The Cure Of Lateral Curvature Of The Spine : With Remarks On The Causes And Nature Of That Disease (1841),292,en,2009,,Anthologies (non-poetry)
53891,1120281288,[39440],First Principles Of Surgery : An Outline Of Inflammation And Its Effects (1840),292,en,2009,,Anthologies (non-poetry)
53892,1120361389,[39444],Hemorrhoids And Other Non-Malignant Rectal Diseases : Diagnosis And Treatment (1899),292,en,2009,,Anthologies (non-poetry)
53893,548647194,"[39461, 39462]",Immunity In Infective Diseases (1907),292,en,2007,,Anthologies (non-poetry)
53894,548644365,[39463],Animal Parasites And Human Disease (1918),292,en,2007,,Anthologies (non-poetry)
53895,548542376,[39464],Infection And Immunity : With Special Reference To The Prevention Of Infectious Diseases,292,en,2007,,Anthologies (non-poetry)
53896,1166585174,[39488],Four Months Among The Surgeons Of Europe (1887),292,en,2010,,Anthologies (non-poetry)
53897,1165711966,[39489],"Prosodia Chirurgica or a Memoria Technica : Calculated for the Use of Old Practitioners, as Well as Young Students in Surgery, Being a Lexicon (1732)",292,en,2010,,Anthologies (non-poetry)
53898,1162109319,[39490],Atlas Of Diseases Of The Membrana Tympani (1878),292,en,2010,,Anthologies (non-poetry)
53899,1167001826,[39493],Essentials of Refraction and the Diseases of the Eye : Essentials of Diseases of the Nose and Throat (1894),292,en,2010,,Anthologies (non-poetry)
53900,1166546926,[39494],A Textbook on Disease Producing Microorganisms : Especially Intended for the Use of Veterinary Students and Practitioners (1910),292,en,2010,,Anthologies (non-poetry)
53901,1166547698,[39495],A Practical System of Surgery V3 (1795),292,en,2010,,Anthologies (non-poetry)
53902,116510704X,[39503],The Diseases of the Breast and Their Treatment (1850),292,en,2010,,Anthologies (non-poetry)
53903,1165064359,[39504],On the Nature and Treatment of Stomach and Urinary Diseases (1840),292,en,2010,,Anthologies (non-poetry)
53904,1166076709,[39505],"Consumption, and Asthma Consumption, and Asthma : The New Cure (1845) the New Cure (1845)",292,en,2010,,Anthologies (non-poetry)
53905,1168806941,[4112],"The Laryngoscope : Directions for Its Use, and Practical Illustrations of Its Value in the Diagnosis and Treatment of Diseases of the Throat and Nose (1864)",292,en,2010,,Anthologies (non-poetry)
53906,1168826535,[39508],"The Potato Disease : Its Origin, Nature, and Prevention (1845)",292,en,2010,,Anthologies (non-poetry)
53907,116881409X,[39509],Responsibility and Disease (1873),292,en,2010,,Anthologies (non-poetry)
53908,1166941477,"[39552, 39553]","The Anatomy Of The Large American Fluke, Fasciola Magna : And A Comparison With Other Species Of The Genus Fasciola, S.St. (1894)",292,en,2010,,Anthologies (non-poetry)
53909,1494102986,"[39555, 39556]","Prevention of Disease and Care of the Sick : How to Keep Well and What to Do in Case of Sudden Illness, Including First Aid to the Injured",292,en,2013,,Anthologies (non-poetry)
53910,548200122,[39584],Practical Points In The Management Of Some Of The Diseases Of Children,292,en,2007,,Anthologies (non-poetry)
53911,548199477,[39585],Neuralgia And The Diseases That Resemble It,292,en,2007,,Anthologies (non-poetry)
53912,1163556602,[39695],"A Treatise On Midwifery, And The Diseases Of Women And Children",292,en,2010,,Anthologies (non-poetry)
53913,1163555371,[39696],"Aseptic Surgical Technique : With Especial Reference To Gynecological Operations, Together With Notes On The Technique Employed In Certain Supplementary Procedures",292,en,2010,,Anthologies (non-poetry)
53914,1163551899,[39697],Cataract Extraction,292,en,2010,,Anthologies (non-poetry)
53915,1163501875,[39698],Applied Physiology : Including The Effects Of Alcohol And Narcotics,292,en,2010,,Anthologies (non-poetry)
53916,116355183X,[39699],Focal Infection : The Lane Medical Lectures,292,en,2010,,Anthologies (non-poetry)
53917,1163585386,[39700],"Malarial Fever : Its Cause, Prevention And Treatment",292,en,2010,,Anthologies (non-poetry)
53918,1163582557,[39701],How to Practice Suggestion and Autosuggestion,292,en,2010,,Anthologies (non-poetry)
53919,1163582530,[38284],Practical Hypnotism : Theories and Experiments,292,en,2010,,Anthologies (non-poetry)
53920,116386398X,[39702],The Dogs Of The British Islands : Being A Series Of Articles On The Points Of Their Various Breeds And The Treatment Of The Diseases To Which They Are Subject,292,en,2010,,Anthologies (non-poetry)
53921,1162923539,"[39703, 39704]",The Diseases Of The Will,292,en,2010,,Anthologies (non-poetry)
53922,1163240710,[39705],Marriage And Disease : A Study Of Heredity And The More Important Family Degenerations,292,en,2010,,Anthologies (non-poetry)
53923,1165709686,[39711],Thesaurus Medicaminum : Or the Medical Prescriber's Vade-Mecum (1842),292,en,2010,,Anthologies (non-poetry)
53924,1165831287,"[39712, 39713]",Transactions of the International Medical Congress V3 : Seventh Session (1881),292,en,2010,,Anthologies (non-poetry)
53925,116577755X,[39714],Vocal Physiology Vocal Physiology : A Practical Treatise (1877) a Practical Treatise (1877),292,en,2010,,Anthologies (non-poetry)
53926,1165350653,[39715],Berlin as a Medical Center Berlin as a Medical Center : A Guide for American Practitioners and Students (1885) a Guide for American Practitioners and Students (1885),292,en,2010,,Anthologies (non-poetry)
53927,1165258218,[39716],A Study on the Yellow Fever of 1873 and 1874 (1876),292,en,2010,,Anthologies (non-poetry)
53928,1165016621,[39717],Neurypnology or the Rationale of Nervous Sleep : Considered in Relation with Animal Magnetism (1843),292,en,2010,,Anthologies (non-poetry)
53929,1164372017,[39718],The Physiology Of Alimentation (1907),292,en,2010,,Anthologies (non-poetry)
53930,1164370375,[39719],"A Manual Of Medical Jurisprudence, Insanity And Toxicology (1903)",292,en,2010,,Anthologies (non-poetry)
53931,1164304941,"[39720, 39721]",Reminiscences Of Medical Missionary Work (1895),292,en,2010,,Anthologies (non-poetry)
53932,1164206788,[39722],Animal Physiology (1859),292,en,2010,,Anthologies (non-poetry)
53933,1163947474,"[39723, 39724]",Studies In Electro-Physiology : Animal And Vegetable (1918),292,en,2010,,Anthologies (non-poetry)
53934,1164178792,"[39745, 39746]","Medical Partnerships, Transfers, And Assistantships (1895)",292,en,2010,,Anthologies (non-poetry)
53935,1164238957,[39747],"Observations On Some Interesting Phenomena In Animal Physiology, Exhibited By Several Species Of Planariae (1814)",292,en,2010,,Anthologies (non-poetry)
53936,1164291734,[39748],Physiology Of The Special Senses (1910),292,en,2010,,Anthologies (non-poetry)
53937,116350243X,[39749],A Treatise on Homeopathic Practice of Medicine,292,en,2010,,Anthologies (non-poetry)
53938,1163503851,[39750],A Laboratory Guide In Physiology,292,en,2010,,Anthologies (non-poetry)
53939,1163503266,[39751],The Cell : Outlines Of General Anatomy And Physiology,292,en,2010,,Anthologies (non-poetry)
53940,1160901023,[39773],Cours de Medecine Homoeopathique (1868),292,fr,2010,,Anthologies (non-poetry)
53941,1160012598,[39131],"The Royal Medical and Chirurgical Society of London : Centenary, 1805-1905 (1905)",292,en,2010,,Anthologies (non-poetry)
53942,1161900780,[39774],Medical Thoughts Of Shakespeare (1885),292,en,2010,,Anthologies (non-poetry)
53943,1162186585,"[39775, 39776]","Poisonous Gas In Warfare : Application, Prevention, Defense, And Medical Treatment (1917)",292,en,2010,,Anthologies (non-poetry)
53944,1163550531,[39777],"A Manual Of Minor Surgery And Bandaging : For The Use Of House-Surgeons, Dressers And Junior Practitioners",292,en,2010,,Anthologies (non-poetry)
53945,1163132322,"[39778, 39779]",The Practice of Surgery,292,en,2010,,Anthologies (non-poetry)
53946,1163131385,[39488],Principles Of Surgery,292,en,2010,,Anthologies (non-poetry)
53947,548193649,[39990],Coulson On The Diseases Of The Bladder And Prostate Gland,292,en,2007,,Anthologies (non-poetry)
